,호텔이름,평점,후기
1505,이가한옥,6.0,방음이 안되는데 밤늦게 시끄럽게한 다른 숙박객때문에 짐을 잘 못 잤네요. 문여는 소리 말소리 다 들려서 좀 조용한 고객들이 이용해 주셨으면 하네요.
1506,이가한옥,10.0,방 업그레이드도 해주시구 너무너무 깨끗햇어요 방컨디션도 최고고! 바로 앞에 편의점도 있구 한옥마을도 짱 가까워요 전주에서 제가 묵은 숙소 중 제일 최고였어요!! 모범숙소상도 받았던데 그만한 가치가 있었음 모든 부분이 다 최상이예여>_< 꼭 요기루 가세용
1507,이가한옥,8.0,사장님이 되게 친절하셔서 좋았습니당 숙소 위치도 길만 건너면 바로 한옥마을이라 접근성도 용이하고 숙소도 깨끗해서 만족했어요! 다만 다른 후기들에서 보았던 것처럼 방음하나가 아쉬웠습니다.. 그래도 큰 소리없이 잘 보내다 갑니당
1508,이가한옥,10.0,방음이 약하다고 하지만 그렇게 시끄러운느낌응 없네요 :) 진짜 좋았어요 난방은 너무 잘되서 더울정도.. 가격대비 너무 좋은!! 그리고 혼자온사람들도 너무 좋아요!! 단점이라면 전주를 또 방문하게해서 내통장이 비는점..? ㅋㅋㅋㅋㅋ 암튼 좋아요
1509,이가한옥,10.0,일단 방이 너무 좋아서 만족했고 사장님이 너무 친절하셨어요 한옥마을도 가깝고 겨울에 갔는데 보일러도 빵빵하고 좋았습니다 한옥이라서 방음 안되는건 감안하고 갔는데 바깥 차소리가 좀 시끄러웠지만 다른 부분이 다 좋았습니다
1510,이가한옥,8.0,전체적으로 만족 방음은 안됨
1511,이가한옥,10.0,깨끗하고 맘에 들었습니다.
1512,이가한옥,6.0,사용 후기와 달리 방과 화장실이 많이 좁아서 4명이 사용 하기가 좁은 감이 있음
1513,이가한옥,8.0,아담하고 좋았습니다.
1514,이가한옥,8.0,정갈하고 청결했습니다. 한옥이다보니 들어가면서 나는 나무 냄새가 좋았어요. 옆 방에서 하는 말소리와 기침 소리가 들려 깜짝 놀라 옆방에 저희 소리가 들릴까봐 숨죽여 지냈습니다. 투숙객 모두 조용히 계신터라 지내는 동안 조용했습니다. 방이 좁아 잠만 자기에는 불편하지 않은데 밤새 좀 답답함을 느꼈습니다. 하지만 이건 구조적인 문제이고 깨끗하고 좋았습니다!!
1515,이가한옥,8.0,방음이 부실합니다. 옆방에서 코고는 소리가 그대로 들립니다
1516,이가한옥,10.0,숙소 찾아가는 것 까지 신경써주시구 문앞에서 맞아주시고 굉장히 친절했습니다 외관이 이쁘고 숙소도 깔끔하고 방마다 큰 한옥문에 작은 툇마루까지 귀여웠어요 숙소는 아담한편이고 원래도 소음에 크게 민감한 편은 아니라 선택했어요 저는 본관 1층에 묵었었는데 2층에서 발자국 쿵쿵 하는소리는 꽤 크게 들리니 예민하신분들은 힘들수도.. 한옥특성상 어쩔수 없는부분이니까요 한옥마을 입구라 한옥마을과는 가까운데 남부시장까진 꽤 거리가 있어요 조식이없어서 좀 아쉬웠구요 다음에도 이용할 의사 있습니다^^
1517,이가한옥,8.0,한옥 게스트하우스라는 부분이 만족스러웠고 무엇보다 전주 한옥마을에 주차 문제가 심한데 개별적인 주차공간이 있어서 너무 좋았습니다.
1518,이가한옥,8.0,아주 잘 쉬고 욌습니다. 편안하고 친절해ㅛ어요
1519,이가한옥,4.0,4인실에 머물렀었는데 정말 딱 우리식구4명만 누울수있는 공간이었다. 최대 6명까지 가능하다했것만 그건불가능할듯하다. 어른 4명이 숙박을하는데 이불세트도 부족했다(2인용 2세트인데 좀 작다). 한옥마을 길건너에 떨어져있어서 한적함은있다. 걸어서 벽화마을과 오목대를 쉽게 갈수있는 거리다. 깔끔하고 깨끗함은 좋았다 지은지 얼마 안된듯... 한옥에서의 숙박을 기대했지만 기대만큼 혹은 그게아니더라도 이만하면 괜찮다는 마음이 별로 안생겨서 아쉽다.
1520,이가한옥,8.0,깔끔하고 위치도 좋네요.
1521,이가한옥,10.0,"As we arrived late in the evening and only have time for Hanok Village morning tour, staying at Lee Ga was a great choice. It’s just a stone throw away from the Hanok Culture Village. The room is very clean and the service personnel is very attentive even though she speaks very little English."
1522,이가한옥,8.0,"We got 2 rooms, they were very clean and bigger than the classic hanok. Heater worked pretty good. Rooms entrance are inside of the building, more like a hotel. The only issue that we had is that one toilet was not working and there is nobody working at the place after 9:00 pm"
1523,이가한옥,4.0,
1524,이가한옥,10.0,
1525,이가한옥,8.0,
1526,이가한옥,6.0,
1527,이가한옥,4.0,
1528,이가한옥,10.0,
1529,이가한옥,10.0,
1530,이가한옥,8.0,
1531,이가한옥,10.0,
1532,한옥호텔 궁,8.0,"한옥은 불편할것같아서 이숙소로했는데..그냥 모텔입니다. 문과 인테리어등이 한옥스타일로 꾸몄을뿐..청결상태는 침구류는 별루였구요, 직원들은 친절했고 주차장은 입구가 좁아서 운전 미숙한사람은 못갈듯... 전반적으로 soso입니다. 한옥의 단점(방음, 협소)이 싫으시면 호텔을 더 추천합니다."
1533,한옥호텔 궁,10.0,가격 대비 편안하고 위치도 좋았내요 주차 공간도 여유롭고
1534,한옥호텔 궁,10.0,전주 한옥마을 분위기를 잘 느낄 수 있는 아늑한 곳이었습니다~!
1535,한옥호텔 궁,8.0,깨끗하고 위치가 아주 좋습니다. 단 샤워기가 좀 불편하네요. 그리고 약간 추웠습니다만 온도 조절이 되지 않아.....
1536,한옥호텔 궁,4.0,"결제할때 없었던 추가요금을 요구했습니다. 결제할때 4인으로 한명은 만17로 체크하고 결제를 했는데 막상가니 아이추가요금을 안냈다고 15.000원 요구함. 호텔측은 초등생부터 추가요금을 받는다고 하는데 익스피디아가 잘못한건지 호텔쪽이 우기는 건지, 우린 결제시 내라는 돈 지불하고 예약했는데 좀 어이없고 기분 상했네요."
1537,한옥호텔 궁,6.0,볼거리가 가까운거 말곤 메리트가 없는 모텔
1538,한옥호텔 궁,8.0,전체적으로 만족합니다만 뭔가 약간 아쉬운 마음이 드는 숙소...??
1539,한옥호텔 궁,4.0,"위치도 외진곳에 있으며, 객실내부편의시설이 일반모텔수준보다 못함. 커피 주전자도 지저분하여 사용하기 불쾌하였음"
1540,한옥호텔 궁,10.0,처음 가 본 한옥호텔..깔끔하고 청결하고 편하게 이용했습니다..제가 숙소 이불 덮고 잔 곳이 몇 안되는데 여긴 베게.이불 관리가 잘 된것 같더라구요. 꿀잠잤어요 ㅎㅎ 관광지랑 가까워 더 편했습니다. 아쉬운 점은 뷰는 별로니 창문은 안 여시는게 ㅎㅎ
1541,한옥호텔 궁,6.0,"모텔을 호텔로 개조한 공간 같았어요. 가격대비 괜찮았지만 수압이 조금 약했고, 천장에 창문이 있어서 운치가 있기도 했지만 아침에 강제로 기상하게 되었습니다. 서비스는 좋았고, 기대치가 조금 높았나봐요."
1542,한옥호텔 궁,4.0,"방 인테리어는 한옥 느낌이 나서 색다르기는 하지만 통풍이 잘 안 되어 창문을 여니 폐가의 지붕이 보였고 하우스 키핑도 대충대충, , , 주차공간은 충분하나 주차장 들어가는 골목길 중 한 방향은 좁아서 운전하기에 매우 위헙함."
1543,한옥호텔 궁,8.0,물온도 조절이 잘 안됐음. 갑자기 뜨거운 물만 나와서 놀람. 냉장고가 운전할 때 텔레비전이 꺼졌다가 다시켜지는 현상이 일어남.
1544,한옥호텔 궁,10.0,"한옥마을과 콩나물국밥 유명맛집원조인 현대옥이 있는 남부시장이 5분거리에있고 막걸리집이 주변에있어 위치가 최고고,주인장이 친절하고 깨끗합니다"
1545,한옥호텔 궁,10.0,깨끗하고 좋습니다. 야시장도 가깝고요~^^
1546,한옥호텔 궁,10.0,관심있는 장소ㅘ 가까운곳에 위치 하고 있어 아주 좋았고 주변 지인에게 적극 추천하고 싶은 호텔 이었음
1547,한옥호텔 궁,10.0,"전주 여행으로 갔는데 전반적으로 깨끗하고 조용해서 좋았어요. 다만 주변에 편의점도 없어서 미리 사가지고 가야하는거랑, 얼리 체크인이 안되더라구요. 인포에 아무도 안계시더라는;; 샤워기가 깨졌는데 테이프로 고정해둔게 불안해보였어요. 그거빼곤 더 좋았어요!!"
1548,한옥호텔 궁,2.0,"지붕만 한옥, 나무 니스냄새, 아침 부터 주기적으로 초인종 눌러댐( 누군지 물어도 대답없음 ) 정황 상 퇴실 종용으로 보임"
1549,한옥호텔 궁,8.0,"외관보다 실내가 훨씬 더 좋습니다. 매우 깨끗하고 인테리어도 멋집니다. 필요한 어매니티가 모두 구비되어 있었고 냉장고에 생수도 있었습니다. 아쉬운점은 하나, 5층의 경우 천장에도 창문이 있는데, 이 천장과 창문에 커튼이 없어 아쉬웠습니다. 스탭들도 친절하시고 주차도 구역이 많아 좋았습니다."
1550,한옥호텔 궁,8.0,이불추가해서 셋이 자기에는 좁은 방이었어요. 밤에는 방이 엄청 따뜻하더니 새벽에는 추웠습니다.
1551,한옥호텔 궁,8.0,"친구 4명이서 더블베드Room 2개 예약했고, 청결도와 친절도는 만족 입니다. 단, 방은 생각보다 좁습니다! 방 두개중 한곳은 침대헤드 옆이 화장실 문이라 수면에 방해가 되더라구요~~밤에 야시장 다녀온지라 ㅎㅎ 인근 관광지 접근성은 좋습니다"
1552,한옥호텔 궁,8.0,"야시장도 가깝고 한옥마을도 멀지 않고, 주인 분들도 친절하심 다만 주차장 들어가는 길이 좁고 근처에 편의점이 없다"
1553,한옥호텔 궁,8.0,주변이 조용해서 좋았고 시설 깨끗하고 한옥의 아름다움도 느낄 수 있어서 좋았습니다. 한옥마을과 남문시장 그리고 청년몰이 가까이 있어 이용하는데 불편도 없었습니다. 다만 주인이신지 직원들이신지 연세가 있으셔서 그런지 서비스는 기대 안하시는게 좋을 듯 합니다. 주차장도 넘 협소해서 초보자는 주차가 힘들것 같습니다.
1554,한옥호텔 궁,10.0,한옥호텔로 잘 못 알고 예약을 했는데 한옥풍의 모텔같은 호텔이었구요~ 카운터에 계신분들 너무 친절해서 실망 할 틈도없이 첫인상 너무 좋았습니다. 청결상태 좋았구 위치 나쁘지 않았어요~ 구글 검색해서 길찾아가니 한옥마을까지 제 걸음으로 10분?? 걸을만했어요~ 예촌 막걸리까지 갔다가 걸어왔는데 무리없었습니다. 겨울이라 오히려 한옥보다 따듯해서 더 좋았던거 같아여~
1555,한옥호텔 궁,8.0,걸어서 남부시장이랑 한옥마을 성당을 갈수있다는 것이 너무 좋았음 사장님? 도 너무 친절 한실? 예약했는데 화장실 두개인것두 좋았음 주변에 마트가 없음 주차장 들어가는 골목이 매우 좁음 중앙난방? 이라서 방 온도 조절하려면 프론트에 연락해야함( 그래도 매우 따뜻하게 잠 바닥에서 자는 룸이었는데 진짜 몸 지지면서 잠)
1556,한옥호텔 궁,8.0,처음 찾아가는거라 찾기가 힘들었어요. 숙소는 깔끔했어요.
1557,한옥호텔 궁,8.0,가격대비 우수합니다. 주차장이 약간 불편하긴 하지만요!
1558,한옥호텔 궁,8.0,"한옥마을, 풍남문에서 엄청나게 가깝습니다. 프론트 직원분들이 엄청 친절하셔서 시설에 만족스럽지 못한 부분이 있었지만 그런 것 들을 다 커버칠 수 있을 정도로 친절하십니다. 만족스럽지 못했던 점은 1) 일부 조명이 작동하지 않음. 2) 수압이 너무 약함. 3) 기본 제공 음료는 물 2병. 4) 난방이 조금 아쉬움. 이상 4가지인데 가격대비로 생각하면 조명문제랑 수압문제만 해결되면 최고일 것이라고 생각합니다. 가격대비 만족도로 치면 10점 만점에 8.5점 정도 입니다."
1559,한옥호텔 궁,10.0,깨끗하고 친절했어요 한옥 컨셉이라 색다른 경험이었구요 한옥마을에서 도보로 5분정도 거리라 위치도 좋았습니다 근처에 꽤 핫한 카페나 식당이 있어서 유동인구도 제법 있어요
1560,한옥호텔 궁,10.0,내부도 청결하고 위치도 한옥마을에서 가깝습니다. 무엇보다 직원분이 감동받을 정도로 친절합니다.
1561,한옥호텔 궁,10.0,조용하고 깨끗하고 친절해어요 주변 관광이 편리했고 먹거리도 만족
1562,한옥호텔 궁,8.0,"My room on the top floor (5th) with vaulted ceiling looked spacious, well equipped with complimentary toiletries. The queen bed felt a bit smaller than regular, but clean. The neighborhood was safe enough to walk at night. Good location, close to Hanok village, Jundong Catholic Church, and many affordable restaurants. (I enjoyed Jongrohoekwan's authentic bibibbop.- about 10 minute walk)"
