,호텔이름,평점,후기
1430,베니키아 호텔 산과바다 대포항,4.0,"후기를 보면 더럽다는 의견도 종종 보이는데 오래된 것과 더럽다는 다른 의미로 오래된 곳이라는데에는 한표~ 시설이 오래됨에 따라 몇가지는 개선이 필요하다 느낍니다. 첫째 문이 잘 안열립니다. 프론트에서 친절하게 알려주어 해결햇지만 근본적으로 개선되어야 한다 생각되네요. 둘째 냉장고 소음이 심합니다. 이부분도 개선하면 되리라 생각됩니다. 2층, 오션뷰에 숙박해서 뷰는 매우 괜찮고, 대포항도 도보로 갈만큼 가깝습니다. 점진적으로 오래된 집기들은 개선해야 하지 않을까 생각됩니다."
1431,베니키아 호텔 산과바다 대포항,4.0,가끔가는곳 바닷가 바로옆이라 탁트인전망이좋은곳
1432,베니키아 호텔 산과바다 대포항,2.0,해안 도로 차량 소음에 바닷가 위치의 장점이 하나도 없고 청소상태나 주변의 시설등이 형편없음. 전망엘리베이터의 유리창 청소를 안할것 같으면 그냥 외부가 보이지 않게하는 것이 더 나을 듯.
1433,베니키아 호텔 산과바다 대포항,4.0,
1434,베니키아 호텔 산과바다 대포항,8.0,
1435,베니키아 호텔 산과바다 대포항,4.0,
1436,베니키아 호텔 산과바다 대포항,8.0,
1437,베니키아 호텔 산과바다 대포항,6.0,
1438,베니키아 호텔 산과바다 대포항,6.0,
1439,베니키아 호텔 산과바다 대포항,4.0,
1440,오색그린야드호텔,10.0,오색그린야드 호텔 한동안 자주 다닌 단골 호텔이었는데 근 10년만에 다녀왔다. 아직도 여전히 좋은 호텔이라 생각이 든 여행이었다.
1441,오색그린야드호텔,10.0,"시설은 좀 오래되었지만 산속에 위치해있어서 공기도 맑고 전체적으로 친절하고 좋았습니다. 온천, 바베큐, 조식 다 경험해 보았는데 모두 좋았습니다."
1442,오색그린야드호텔,10.0,오래된 호텔이지만 친절하고 깨끗했어요
1443,오색그린야드호텔,8.0,전체적으로 방도 크고 마음에 들었어요! 근데 침구에 머리카락이 있어서 신경 써주시면 좋을 것 같네요
1444,오색그린야드호텔,8.0,좀 오래되어 시설 노후는 어쩔 수 없으나 친절한 서비스 만족스러움! 오색리에서 다른 숙박장소 대비 베스트!
1445,오색그린야드호텔,10.0,가족들 모두 직원분들의 배려와 친절에 감동 받았습니다 시설도 처음 후기를 봤을땐 오래도었다고 해서 걱정을 많이 했지만 별로 못느꼈어여 다만 드라이기 같은 소모품때문에 점수가 깎이진 않았음 해요 하여간 저희가족은 담에도또 이용하기로 합심했습니다
1446,오색그린야드호텔,6.0,연식이 있어서 노후되었지만 한적하고 조용하게 쉬고오기 좋아요. 다른건 괜찮은데 침구에 이물질이 좀 묻어있었고 머리카락이 세가닥 나왔어요ㅠㅠ
1447,오색그린야드호텔,8.0,Room Condition is ordinary. But hot spring is great!
1448,오색그린야드호텔,8.0,"성수기때고 노후된시설을 알고 가서그런지.. 전체적인 컨디션 보통이였습니다.. 이불,요 상태는 깨끗했어요. 이곳을 선택한이유는 산채나물과 흘림골때문에 이곳으로..ㅎ"
1449,오색그린야드호텔,10.0,시설내부는 좀낡았으나 깨끗하고 좋았어요 직원분들도 친절하시구요 정말 잊지못할 추억을 가지고 갑니다.
1450,오색그린야드호텔,8.0,시설이 너무 노후되었으나 지역에서 최고의 숙박지이기 때문에 큰 기대없이 지내기에는 무난함
1451,오색그린야드호텔,10.0,산속공기가 좋아요. 깔끔합니다
1452,오색그린야드호텔,10.0,"일단 여러가지면에서 신경을 많이 써주셨어요. 룸 또한 상태가 매우 청결해서 마음에 들었습니다. 가격도 저렴한편이고 바로 근처에 온천수가 나와서 온천욕도 할 수 있어서 좋았습니다. 조식은 필수로 막어야해요. 점심,저녁 특선메뉴 또한 자극적이지 않으면서 맛도 좋은 음식들로 가득해서 아주 건강해지는 맛이에요. 지상 주차장도 있지만, 지하주차장도 칸이 넓게 되어있어서 주차하기도 수월했어요. 아무튼 모든것이 다 만족이었습니다."
1453,오색그린야드호텔,10.0,"서비스, 주차, 조식, 레스토랑, 부대시설, 청결도 그 어느것 하나 빠지지않고 전부 만족스러웠어요. 부모님과 삼촌을 모시고 설악산 근처 구경했는데, 모두 만족해하셔서 좋았습니다. 가족들 친구들과 가기에 아주 좋아요."
1454,오색그린야드호텔,2.0,침구상태가 너무 엉망입니다.
1455,오색그린야드호텔,6.0,방에서는(침대?) 분냄새가 강해서 기분이 별로였어요.. 그리고 화장실에서 양치할때 프라스틱 컵이라도 비치되었으면 좋겠습니다..
1456,오색그린야드호텔,10.0,"오래된 시설이긴하지만 불편한건 없었습니다. 난방도 적절하긴 했습니다만 중앙조절방식인것은 좀 아쉬웠구요. 무엇보다도 설악산의 계곡을 만끽하기엔 최고의 장소인것이 정말 마음에 들었습니다. 직원분들 정말 친절하시고요, 사우나도 좋은데 탄산수탕이 너무 차가워서 용기가 필요합니다."
1457,오색그린야드호텔,4.0,워낙 오래된 곳이라 퀄리티를 기대하고 가는 곳은 아닙니다만 ㅠ 관리가 안되도 체크인 시간이 훨씬지나 저녁에 갔는데 정리 안되고 심지어 냄새까지 나는 방을 주다니요 ㅠㅠㅠㅠ 너무 놀라 첫날 부터 기분이 안좋았습니다...한참 뒤에야 방을 바꿔 주셨는데 방 바꿔주시는건 너무 당연한거고... 죄송하다는 말 한마디 하시고 키 주고 그냥 가시더라구요... 뭐 더이상 말은 안했
1458,오색그린야드호텔,10.0,깔끔하고 가격대비 좋았습니다
1459,오색그린야드호텔,10.0,너무 친절하고 상쾌하며 가족모두 명절날 즐겁고 기분좋은 휴식을 보내다 갑니다. 오색그린야드 다음에 또 갈께용 최고⛰
1460,오색그린야드호텔,4.0,식사가 좋았음
1461,오색그린야드호텔,6.0,예전엔 숙박시 온천이용권을 줬었는데 안주는걸로 바뀐점이 아쉬워요 식사나 기타 서비스는 괜찮았어요
1462,오색그린야드호텔,8.0,"조용하고 깨끗한 분위기 좋았습니다,"
1463,오색그린야드호텔,8.0,"탄산 온천을 이용할 수 있어서 좋았구요, 객실도 깨끗하고 주변 환경이 슈으로 둘러 쌓여 있어서 좋았습니다."
1464,오색그린야드호텔,8.0,추운 겨울인데 방이 아주 따뜻하고 객실이 깔끔해요 그리고 창문으로 보는 소나무 숲 아주 좋아요 온천은 훌륭했고 무엇보다도 찜칠방은 지금껏 가본곳중 최고예요 서울에도 그렇게 좋은 찜질방 없어요
1465,오색그린야드호텔,10.0,죄송합니다 시설이 기대이하 죄송 30주년 망했음 환불요청 했네요
1466,오색그린야드호텔,6.0,서비스 및 청결은 아주 좋았으나 침실류..베개나 메트리스가 개인적으로 너무 불편했습니다. 그 부분이 아쉬웠습니다
1467,오색그린야드호텔,10.0,넘넘 좋았습니다. 산행하려고 왔는데 산행 가기도 가까운데 몇일간 쉬었다 갔으면 더할 나위 없겠는데요
1468,오색그린야드호텔,8.0,매년 가을에 방문하는데 건축한지 오래된 건물이지만 오히려 맑은 자연환경에 어울리고 외관 및 내부 또한 잘 관리 되었으며 세월의 흔적이 더욱 멋진 숙박 시설이었습니다. 내년 가을에 또 뵙겠습니다.
1469,오색그린야드호텔,8.0,"위치: 신흥사쪽 설악국립공원에서 거리 있음. (고속도로 타고 36km 정도..) 하지만 한계령이 가깝기 때문에 동선에 따라 좋은 위치일수 있음. 온천: 유료, 숙박객은 8천원. 깨끗하고 물때없고 곰팡이냄새 안나고 좋음. 탄산온천이 특히 매력적. 주차: 박하지는 않으나 넉넉하지도 않음. 청결/청소: 그럭저럭 괜찮으나 부족함. 조식: 추천못함.."
1470,오색그린야드호텔,10.0,속초.. 양양.. 여행시 들르기에 좋은 숙박시설입니다. 저렴한 가격에 주변 좋고... 쉬기 좋은 숙소로 추천합니다...
1471,오색그린야드호텔,6.0,온천욕이 있어서 좋았는데.. 8000원이라는 금액이!! 룸이 넓어서 좋았어요 이불도 비교적 깨끗했고요 하지만 침대가 너무 불편했습니다
1472,오색그린야드호텔,6.0,주변 환경이 좋아요 호텔도 양호
1473,오색그린야드호텔,10.0,전반적으로 좋고 깨끗해요~~오래되긴 했는데 가족끼리 여행하기에는 좋아요~~사우나랑 삠질방 짱!!!
1474,오색그린야드호텔,8.0,온천수는 대단히 만족하였습니다만 비수기여서인지 기타즐길거리가 없어보여 약간 아쉬운점이 있었습니다.한적한 산숙에서 조용히 보내기는 상대적으로 양호한점도 있었고요.
1475,오색그린야드호텔,10.0,"방도크고 깨끗함. 아쉬운점은 4인 숙박인데 더블침대1개,싱글침대1개 인게 조금아쉬움"
1476,오색그린야드호텔,8.0,호텔이 오래되어서 어쩔 수 없는 부분이 있는거 같아요. 호텔 내 식당은 비추천입니다. 사우나로 용서가 ㅎㅎㅎ
1477,오색그린야드호텔,10.0,"항상 갈 때마다 대만족입니다! 스탭분들도 친절하고, 무엇보다 겨울 설악산은 최고에요!"
1478,오색그린야드호텔,10.0,전반적인 상태 직원의 친절함은 아주 좋음. 단 청결 상태만 신경쓰면 좋겠습니다. 침대 등등
1479,오색그린야드호텔,8.0,그럭저럭 가격대비좋아요 등산목젖이면 아주좋아요
1480,오색그린야드호텔,10.0,한가할때 간 덕분에 편안한 가족여행이 되었습니다 이번 예약 가성비로는 최고였습니다
1481,오색그린야드호텔,8.0,산과 오색온천에 적합한 장소.. 다른 할것은 많지 않음.
1482,오색그린야드호텔,6.0,시설은 별로 온천은 굿입니다.
1483,오색그린야드호텔,10.0,"20대 커플 이용객입니다. 이용후기에 하도 불청결하다, 서비스가 엉망이다 란느 평을 많이 봐서, 반신반의 마음으로 예약을 하게 되었습니다. 기대를 하지 않아서 일까요? 생각보다 매우 만족스러웠습니다. 체크인 시간이 두시라고 들어서 두시 반쯤 도착했는데, 프론트 직원이 안계시더라구요. 아무도 없길래 벨을 계속 눌렀고, 1-2분 있다가 내부사무실 직원분께서 나오시더라구요. (체크인 시간 즘에 프론트 직원이 없다는 게 조금 의아했습니다) 일단 처음 배정받은 숙소가 금연숙소였음에도 불구하고 담배냄새가 나서 바로 교체 요청드렸고, 프론트 직원분께서 신속히 다른 방으로 교체해주셨습니다. 거듭 사과도 해주셨구요. 숙소도 청결한 편이였고, 화장실도 오래된 호텔 치고 깔끔한 편이였습니다. 비치된 어메니티는 기본세팅이였지만, 기대하고 있지 않았기 때문에 존재 자체로만으로도 좋았습니다 ㅎ 아쉬웠던 건 호텔안에 매점이 있었는데 너무 기본적인 것만 팔더라구요...라면이 없었던 걸로 기억하는데...라면 때문에 10분거리에 있는 편의점 다녀왔습니다 ㅠ 지역 막걸리 정도도 팔았음 좋겠는데 그것도 없었구요... 슈퍼는 근처에 구멍가게 같은 곳들이 한두군데 있는데 잘 찾아봐야 있습니다...오픈도 복불복인 것 같더라구요. (물론 좀 더 가면 씨유 편의점이 있었습니다) 저녁에 간단히 간식으로 먹을 라면을 사와서 숙소에서 먹으려고 하니 나무젓가락을 안가져왔더라구요 늦은시간이라 다시 편의점에 가기 뭐해서 프론트에 젓가락을 제공해 줄 수 있는지 문의드렸습니다. 돌아오는 말은 라면 구매고객들에게만 제공한다는 말이였습니다... 많이도 아니고 두개였는데 ㅠㅠ 결국 라면은 먹지 못했습니다... 물론 호텔측에서 제공할 의무는 없지만, 매점에서 라면도 안파는데 호텔 측에서 파는 컵라면을 살 시에만 제공한다니!! 좀 아쉬웠습니다.... 정말 딱 더할나위없이 기본만 원한다~ 하시면 이용하시기에 무리가 없는 숙소였습니!"
1484,오색그린야드호텔,8.0,주전골 단풍관광에 근접한 호텔임. 탄산 약수 사우나가 있어 좋으나 시설에 비하여 가격은 높은편임
1485,오색그린야드호텔,4.0,주변환경은 좋으나 숙박시설은 별로. 청결에 문제가 있고 관리는 정말 잘 안되있어요. 찜질방은 괜찮은 편인데 그것도 관리가 완벽하지 않아 습기가 느껴졌고 온천은 물은 좋은데 보수 관리를 조금 더 잘하면 나무랄데 없었을 것 같아요. 전반적으로 보수 관리가 필요한 부분이 많은 호텔입니다.
1486,오색그린야드호텔,6.0,"산속에 위치하여 경관이 수려하고 난방이 잘되고 온천욕을 즐길 수 있는 점이 장점임. 다만, 건물이 낡은 점이 다소 아쉬웠으나 오색약수 관광하기에 편리한 입지라 이러한 불편함음 감수할만 하였음."
1487,오색그린야드호텔,8.0,"숙박 편안했구요, 탄산온천과 주전골 트래킹이 좋았습니다. 가족여행으로 추천하며, 설악산 접근성과 온천을 즐길 수 있는 좋은 호텔이라고 생각합니다. 주변 식당의 산나물, 도토리묵 너무 맛있었어요."
1488,오색그린야드호텔,8.0,조용하고 쾌적했으나 서비스는 무덤던한 모습이었음 주변 자연풍경만 조금 좋았음
1489,오색그린야드호텔,8.0,우선은 익스피디아에 감사합니다. 다른데서는 오색그린야드호텔이 계속 매진으로 나와서 난감했었는데.. 여기서 우리한테 맞는 방을 저렴하게 구매했거든요..저 구매하고 나서 매진~ ㅎㅎ 그동안 해외갈때도 다른 사이트 많이 이용했는데 이제부터 익스피디아 통해서 구매하려구요 ㅎㅎㅎ 여기는 오래되었지만 부모님 모시고 가기 딱 좋아요.. 온천이 좋거든요.. 오래되었지만 넓은 편이구요. 주변에 산채비빔밥을 먹을 수 있는 토속음식점도 많이 있구요.. 20분거리에 범골토종닭이라는 정말 좋은 닭백숙집도 있어서 저희는 2박3일로 일년에 한두번 정도 가는 것 같아요.
